Juicio_ID,year,decade,century,tried,deaths,city,gadm.adm2,gadm.adm1,gadm.adm0,lon,lat,record.source
2204,1590,1590,1500,25,25,Wallerstein,Mittelfranken,Bayern,Germany,10.4738,48.8887,Behringer (1987)
2205,1590,1590,1500,1,NA,Pappenheim,Mittelfranken,Bayern,Germany,10.9682,48.9287,Behringer (1987)
2206,1590,1590,1500,1,NA,Bad Tolz,Mittelfranken,Bayern,Germany,11.5652,47.7615,Behringer (1987)
2207,1590,1590,1500,17,5,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
2208,1590,1590,1500,41,20,Freising,Mittelfranken,Bayern,Germany,11.7412,48.4029,Behringer (1987)
2209,1590,1590,1500,5,4,Unterfohring,Mittelfranken,Bayern,Germany,11.646,48.1917,Behringer (1987)
2210,1590,1590,1500,1,0,Onhaye,Namur,Wallonie,Belgium,4.83986,50.2415,Brouette (1953)
2211,1590,1590,1500,1,1,Charleroi,Hainaut,Wallonie,Belgium,4.44464,50.4108,Brouette (1953)
2212,1590,1590,1500,3,3,Padberg,Arnsberg,Nordrhein-Westfalen,Germany,8.76502,51.4055,Decker (1981)
2213,1590,1590,1500,3,0,Arnsberg,Arnsberg,Nordrhein-Westfalen,Germany,8.05277,51.4073,Decker (1981)
2214,1590,1590,1500,1,1,Arnsberg,Arnsberg,Nordrhein-Westfalen,Germany,8.05277,51.4073,Decker (1981)
2215,1590,1590,1500,6,0,Arnsberg,Arnsberg,Nordrhein-Westfalen,Germany,8.05277,51.4073,Decker (1981)
2216,1590,1590,1500,28,21,Bilstein,Arnsberg,Nordrhein-Westfalen,Germany,8.02011,51.0943,Decker (1981)
2217,1590,1590,1500,25,24,NA,Tubingen,Baden-Wurttemberg,Germany,NA,NA,Dillinger (2009)
2218,1590,1590,1500,1,1,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2219,1590,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2220,1590,1590,1500,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2221,1590,1590,1500,3,NA,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2222,1590,1590,1500,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2223,1590,1590,1500,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2224,1590,1590,1500,3,NA,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2225,1590,1590,1500,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2226,1590,1590,1500,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2227,1590,1590,1500,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2228,1590,1590,1500,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2229,1590,1590,1500,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2230,1590,1590,1500,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2231,1590,1590,1500,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2232,1590,1590,1500,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2233,1590,1590,1500,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2234,1590,1590,1500,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2235,1590,1590,1500,1,0,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2236,1590,1590,1500,1,1,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2237,1590,1590,1500,1,0,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2238,1590,1590,1500,1,0,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2239,1590,1590,1500,1,1,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2240,1590,1590,1500,1,1,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2241,1590,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2242,1590,1590,1500,1,0,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2243,1590,1590,1500,1,0,NA,Stirling,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2244,1590,1590,1500,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2245,1590,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2246,1590,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2247,1590,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2248,1590,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2249,1590,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2250,1590,1590,1500,1,0,NA,Aberdeenshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2251,1590,1590,1500,1,0,NA,Stirling,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2252,1590,1590,1500,1,0,NA,Stirling,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2253,1590,1590,1500,1,0,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2254,1590,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2255,1590,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2256,1590,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2257,1590,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2258,1590,1590,1500,1,0,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2259,1590,1590,1500,1,0,Domburg,Veere,Zeeland,Netherlands,3.49986,51.5635,Gijswijt-Hofstra (1991)
2260,1590,1590,1500,4,NA,NA,Magdeburg,Sachsen-Anhalt,Germany,NA,NA,Kauertz (2001)
2261,1590,1590,1500,25,NA,Venice,Venezia,Veneto,Italy,12.3155,45.4408,Martin (1989)
2262,1590,1590,1500,2,NA,Habsburg,Brugg,Aargau,Switzerland,8.18606,47.4622,Midelfort (1972)
2263,1590,1590,1500,1,1,Kirchheim unter Teck,Stuttgart,Baden-Wurttemberg,Germany,9.45196,48.6471,Midelfort (1972)
2264,1590,1590,1500,3,3,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Midelfort (1972)
2265,1590,1590,1500,1,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Midelfort (1972)
2266,1590,1590,1500,1,NA,Wolfach,Freiburg,Baden-Wurttemberg,Germany,8.21492,48.2924,Midelfort (1972)
2267,1590,1590,1500,1,1,Bad Rappenau,Stuttgart,Baden-Wurttemberg,Germany,9.10202,49.2402,Midelfort (1972)
2268,1590,1590,1500,1,1,Gengenbach,Freiburg,Baden-Wurttemberg,Germany,8.0096,48.4098,Midelfort (1972)
2269,1590,1590,1500,1,0,Sindelfingen,Stuttgart,Baden-Wurttemberg,Germany,9.00441,48.7075,Midelfort (1972)
2270,1590,1590,1500,2,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
2271,1590,1590,1500,3,3,Obermarchtal,Tubingen,Baden-Wurttemberg,Germany,9.56997,48.2338,Midelfort (1972)
2272,1590,1590,1500,3,3,Boblingen,Stuttgart,Baden-Wurttemberg,Germany,9.00883,48.6813,Midelfort (1972)
2273,1590,1590,1500,10,9,Freudenberg am Main,Stuttgart,Baden-Wurttemberg,Germany,9.32665,49.7541,Midelfort (1972)
2274,1590,1590,1500,1,NA,Triefenstein,Unterfranken,Bayern,Germany,9.6,49.8,Midelfort (1972)
2275,1590,1590,1500,5,5,Memmingen,Schwaben,Bayern,Germany,10.1802,47.9838,Midelfort (1972)
2276,1590,1590,1500,35,35,Nordlingen,Schwaben,Bayern,Germany,10.4895,48.8508,Midelfort (1972)
2277,1590,1590,1500,1,0,Fleurier,Val-de-Travers,Neuchatel,Switzerland,6.58495,46.9019,Monter (1976)
2278,1590,1590,1500,1,0,Fleurier,Val-de-Travers,Neuchatel,Switzerland,6.58495,46.9019,Monter (1976)
2279,1590,1590,1500,1,0,Fleurier,Val-de-Travers,Neuchatel,Switzerland,6.58495,46.9019,Monter (1976)
2280,1590,1590,1500,1,NA,Florstadt,Darmstadt,Hessen,Germany,8.8666,50.3204,Niess (1982)
2281,1590,1590,1500,1,NA,Niddatal,Darmstadt,Hessen,Germany,8.81362,50.2986,Niess (1982)
2282,1590,1590,1500,1,NA,NA,Northumberland,England,United Kingdom,NA,NA,Notestein (1968)
2283,1590,1590,1500,1,NA,NA,Norfolk,England,United Kingdom,NA,NA,Notestein (1968)
2284,1590,1590,1500,1,1,NA,Norfolk,England,United Kingdom,NA,NA,Notestein (1968)
2285,1590,1590,1500,2,NA,NA,Richmond upon Thames,England,United Kingdom,NA,NA,Notestein (1968)
2286,1590,1590,1500,1,NA,NA,Hertfordshire,England,United Kingdom,NA,NA,Notestein (1968)
2287,1590,1590,1500,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
2288,1590,1590,1500,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
2289,1590,1590,1500,1,0,Bruges,West-Vlaanderen,Vlaanderen,Belgium,3.2247,51.2094,Vanysacker (1988)
2290,1590,1590,1500,1,0,Terschelling,Terschelling,Friesland,Netherlands,NA,NA,Waardt (1991)
2291,1590,1590,1500,1,0,The Hague,'s-Gravenhage,Zuid-Holland,Netherlands,NA,NA,Waardt (1991)
2292,1590,1590,1500,46,23,NA,NA,Sachsen,Germany,NA,NA,Wilde (2003)
2293,1591,1590,1500,1,NA,Bad Tolz,Mittelfranken,Bayern,Germany,11.5652,47.7615,Behringer (1987)
2294,1591,1590,1500,2,2,Weilheim,Mittelfranken,Bayern,Germany,11.1421,47.8407,Behringer (1987)
2295,1591,1590,1500,1,NA,Weilheim,Mittelfranken,Bayern,Germany,11.1421,47.8407,Behringer (1987)
2296,1591,1590,1500,1,NA,Abensberg,Mittelfranken,Bayern,Germany,11.8508,48.8177,Behringer (1987)
2297,1591,1590,1500,1,NA,Bad Aibling,Mittelfranken,Bayern,Germany,12.0093,47.864,Behringer (1987)
2298,1591,1590,1500,3,NA,Bad Griesbach,Mittelfranken,Bayern,Germany,13.1966,48.4502,Behringer (1987)
2299,1591,1590,1500,1,NA,Bad Griesbach,Mittelfranken,Bayern,Germany,13.1966,48.4502,Behringer (1987)
2300,1591,1590,1500,1,NA,Traunstein,Mittelfranken,Bayern,Germany,12.6384,47.8678,Behringer (1987)
2301,1591,1590,1500,1,NA,Apfeldorf,Mittelfranken,Bayern,Germany,10.9333,47.9,Behringer (1987)
2302,1591,1590,1500,2,NA,Eggenfelden,Mittelfranken,Bayern,Germany,12.7575,48.4051,Behringer (1987)
2303,1591,1590,1500,1,NA,Dachau,Mittelfranken,Bayern,Germany,11.4339,48.263,Behringer (1987)
2304,1591,1590,1500,1,NA,Neustadt an der Donau,Mittelfranken,Bayern,Germany,11.7671,48.803,Behringer (1987)
2305,1591,1590,1500,1,NA,Kelheim,Mittelfranken,Bayern,Germany,11.8866,48.9184,Behringer (1987)
2306,1591,1590,1500,2,2,Freising,Mittelfranken,Bayern,Germany,11.7412,48.4029,Behringer (1987)
2307,1591,1590,1500,3,3,Freising,Mittelfranken,Bayern,Germany,11.7412,48.4029,Behringer (1987)
2308,1591,1590,1500,1,NA,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
2309,1591,1590,1500,5,5,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Behringer (1987)
2310,1591,1590,1500,1,NA,Schongau,Mittelfranken,Bayern,Germany,10.8943,47.815,Behringer (1987)
2311,1591,1590,1500,1,NA,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
2312,1591,1590,1500,10,9,Dillingen an der Donau,Mittelfranken,Bayern,Germany,10.494,48.5791,Behringer (1987)
2313,1591,1590,1500,2,1,Grossaitingen,Mittelfranken,Bayern,Germany,10.7777,48.2281,Behringer (1987)
2314,1591,1590,1500,1,NA,Zusmarshausen,Mittelfranken,Bayern,Germany,10.5995,48.3983,Behringer (1987)
2315,1591,1590,1500,6,NA,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
2316,1591,1590,1500,13,13,Kaufbeuren,Mittelfranken,Bayern,Germany,10.626,47.883,Behringer (1987)
2317,1591,1590,1500,1,NA,Pfronten,Mittelfranken,Bayern,Germany,10.55,47.5833,Behringer (1987)
2318,1591,1590,1500,11,11,Schwabmunchen,Mittelfranken,Bayern,Germany,10.7557,48.18,Behringer (1987)
2319,1591,1590,1500,2,NA,Wiesent,Mittelfranken,Bayern,Germany,12.3769,49.009,Behringer (1987)
2320,1591,1590,1500,1,NA,Wallerstein,Mittelfranken,Bayern,Germany,10.4738,48.8887,Behringer (1987)
2321,1591,1590,1500,27,27,Marktoberdorf,Mittelfranken,Bayern,Germany,10.6158,47.7785,Behringer (1987)
2322,1591,1590,1500,1,NA,Nesselwang,Mittelfranken,Bayern,Germany,10.5037,47.6233,Behringer (1987)
2323,1591,1590,1500,1,NA,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
2324,1591,1590,1500,1,0,NA,Namur,Wallonie,Belgium,NA,NA,Brouette (1953)
2325,1591,1590,1500,1,1,Burdinne,Liege,Wallonie,Belgium,5.07643,50.5841,Brouette (1953)
2326,1591,1590,1500,1,1,Eghezee,Namur,Wallonie,Belgium,4.90365,50.5926,Brouette (1953)
2327,1591,1590,1500,1,0,Louviers,Eure,Haute-Normandie,France,1.1686123,49.2152477,Carlson (2004)
2328,1591,1590,1500,2,2,Hallenberg,Arnsberg,Nordrhein-Westfalen,Germany,8.61958,51.1127,Decker (1981)
2329,1591,1590,1500,1,0,Arnsberg,Arnsberg,Nordrhein-Westfalen,Germany,8.05277,51.4073,Decker (1981)
2330,1591,1590,1500,12,12,Drolshagen,Arnsberg,Nordrhein-Westfalen,Germany,7.77063,51.0245,Decker (1981)
2331,1591,1590,1500,2,2,Olpe,Arnsberg,Nordrhein-Westfalen,Germany,7.85029,51.0282,Decker (1981)
2332,1591,1590,1500,2,1,Attendorn,Arnsberg,Nordrhein-Westfalen,Germany,7.90494,51.1314,Decker (1981)
2333,1591,1590,1500,8,2,Bilstein,Arnsberg,Nordrhein-Westfalen,Germany,8.02011,51.0943,Decker (1981)
2334,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2335,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2336,1591,1590,1500,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2337,1591,1590,1500,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2338,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2339,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2340,1591,1590,1500,1,NA,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2341,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2342,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2343,1591,1590,1500,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2344,1591,1590,1500,1,NA,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2345,1591,1590,1500,1,NA,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2346,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2347,1591,1590,1500,1,NA,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2348,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2349,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2350,1591,1590,1500,1,1,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2351,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2352,1591,1590,1500,1,1,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2353,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2354,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2355,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2356,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2357,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2358,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2359,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2360,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2361,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2362,1591,1590,1500,1,1,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2363,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2364,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2365,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2366,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2367,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2368,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2369,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2370,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2371,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2372,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2373,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2374,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2375,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2376,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2377,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2378,1591,1590,1500,1,0,NA,Stirling,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2379,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2380,1591,1590,1500,1,0,NA,Stirling,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2381,1591,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2382,1591,1590,1500,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2383,1591,1590,1500,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2384,1591,1590,1500,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2385,1591,1590,1500,3,NA,NA,Magdeburg,Sachsen-Anhalt,Germany,NA,NA,Kauertz (2001)
2386,1591,1590,1500,21,NA,Venice,Venezia,Veneto,Italy,12.3155,45.4408,Martin (1989)
2387,1591,1590,1500,1,1,Boblingen,Stuttgart,Baden-Wurttemberg,Germany,9.00883,48.6813,Midelfort (1972)
2388,1591,1590,1500,1,0,Calw,Karlsruhe,Baden-Wurttemberg,Germany,8.74724,48.7122,Midelfort (1972)
2389,1591,1590,1500,1,1,Niederstetten,Stuttgart,Baden-Wurttemberg,Germany,9.91944,49.3995,Midelfort (1972)
2390,1591,1590,1500,1,NA,Baden-Baden,Karlsruhe,Baden-Wurttemberg,Germany,8.22852,48.7656,Midelfort (1972)
2391,1591,1590,1500,1,1,Schwabisch Hall,Stuttgart,Baden-Wurttemberg,Germany,9.73726,49.1125,Midelfort (1972)
2392,1591,1590,1500,1,1,Rottweil,Freiburg,Baden-Wurttemberg,Germany,8.63162,48.1611,Midelfort (1972)
2393,1591,1590,1500,1,1,Riedlingen,Tubingen,Baden-Wurttemberg,Germany,9.47133,48.1596,Midelfort (1972)
2394,1591,1590,1500,3,NA,Biberach,Tubingen,Baden-Wurttemberg,Germany,9.79015,48.0951,Midelfort (1972)
2395,1591,1590,1500,22,22,Oettingen in Bayern,Schwaben,Bayern,Germany,10.6021,48.9518,Midelfort (1972)
2396,1591,1590,1500,1,NA,Grundau,Darmstadt,Hessen,Germany,9.11065,50.2023,Niess (1982)
2397,1591,1590,1500,1,NA,Grundau,Darmstadt,Hessen,Germany,9.11065,50.2023,Niess (1982)
2398,1591,1590,1500,1,NA,Grundau,Darmstadt,Hessen,Germany,9.11065,50.2023,Niess (1982)
2399,1591,1590,1500,1,NA,Florstadt,Darmstadt,Hessen,Germany,8.8666,50.3204,Niess (1982)
2400,1591,1590,1500,1,NA,Gelnhausen,Darmstadt,Hessen,Germany,9.18637,50.2046,Niess (1982)
2401,1591,1590,1500,1,NA,Gelnhausen,Darmstadt,Hessen,Germany,9.18637,50.2046,Niess (1982)
2402,1591,1590,1500,1,NA,NA,Richmond upon Thames,England,United Kingdom,NA,NA,Notestein (1968)
2403,1591,1590,1500,2,0,Alkmaar,Alkmaar,Noord-Holland,Netherlands,NA,NA,Waardt (1991)
2404,1591,1590,1500,2,0,Schiedam,Schiedam,Zuid-Holland,Netherlands,NA,NA,Waardt (1991)
2405,1591,1590,1500,1,1,Schiedam,Schiedam,Zuid-Holland,Netherlands,NA,NA,Waardt (1991)
2406,1591,1590,1500,1,0,Schiedam,Schiedam,Zuid-Holland,Netherlands,NA,NA,Waardt (1991)
2407,1591,1590,1500,1,1,Brielle,Brielle,Zuid-Holland,Netherlands,NA,NA,Waardt (1991)
2408,1591,1590,1500,1,1,Schoonhoven,Schoonhoven,Zuid-Holland,Netherlands,NA,NA,Waardt (1991)
2409,1592,1590,1500,1,NA,Vohburg,Mittelfranken,Bayern,Germany,11.6227,48.766,Behringer (1987)
2410,1592,1590,1500,1,NA,Lindau,Mittelfranken,Bayern,Germany,9.67893,47.5798,Behringer (1987)
2411,1592,1590,1500,8,NA,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
2412,1592,1590,1500,1,NA,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
2413,1592,1590,1500,9,9,Rettenberg,Mittelfranken,Bayern,Germany,10.2922,47.5743,Behringer (1987)
2414,1592,1590,1500,2,2,Durrwangen,Mittelfranken,Bayern,Germany,10.385,49.1075,Behringer (1987)
2415,1592,1590,1500,1,NA,Nesselwang,Mittelfranken,Bayern,Germany,10.5037,47.6233,Behringer (1987)
2416,1592,1590,1500,5,NA,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
2417,1592,1590,1500,14,14,Marktoberdorf,Mittelfranken,Bayern,Germany,10.6158,47.7785,Behringer (1987)
2418,1592,1590,1500,1,NA,Schwabmunchen,Mittelfranken,Bayern,Germany,10.7557,48.18,Behringer (1987)
2419,1592,1590,1500,1,NA,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Behringer (1987)
2420,1592,1590,1500,1,NA,Schongau,Mittelfranken,Bayern,Germany,10.8943,47.815,Behringer (1987)
2421,1592,1590,1500,1,NA,Wallerstein,Mittelfranken,Bayern,Germany,10.4738,48.8887,Behringer (1987)
2422,1592,1590,1500,1,1,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
2423,1592,1590,1500,1,0,Coulommiers,Seine-et-Marne,Ile-de-France,France,3.083497,48.813071,Carlson (2004)
2424,1592,1590,1500,1,0,Menden,Arnsberg,Nordrhein-Westfalen,Germany,7.79533,51.4377,Decker (1981)
2425,1592,1590,1500,1,0,Balve,Arnsberg,Nordrhein-Westfalen,Germany,7.86462,51.3309,Decker (1981)
2426,1592,1590,1500,11,6,Bilstein,Arnsberg,Nordrhein-Westfalen,Germany,8.02011,51.0943,Decker (1981)
2427,1592,1590,1500,3,NA,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2428,1592,1590,1500,1,NA,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2429,1592,1590,1500,3,NA,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2430,1592,1590,1500,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2431,1592,1590,1500,1,1,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
2432,1592,1590,1500,1,NA,NA,Magdeburg,Sachsen-Anhalt,Germany,NA,NA,Kauertz (2001)
2433,1592,1590,1500,9,NA,Venice,Venezia,Veneto,Italy,12.3155,45.4408,Martin (1989)
2434,1592,1590,1500,3,NA,Habsburg,Brugg,Aargau,Switzerland,8.18606,47.4622,Midelfort (1972)
2435,1592,1590,1500,5,5,Bad Mergentheim,Stuttgart,Baden-Wurttemberg,Germany,9.77042,49.4885,Midelfort (1972)
2436,1592,1590,1500,14,14,Ingelfingen,Stuttgart,Baden-Wurttemberg,Germany,9.65725,49.2997,Midelfort (1972)
2437,1592,1590,1500,1,NA,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Midelfort (1972)
2438,1592,1590,1500,3,3,Obermarchtal,Tubingen,Baden-Wurttemberg,Germany,9.56997,48.2338,Midelfort (1972)
2439,1592,1590,1500,3,3,Niedernhall,Stuttgart,Baden-Wurttemberg,Germany,9.61854,49.2861,Midelfort (1972)
2440,1592,1590,1500,4,1,Reichenbach am Heuberg,Freiburg,Baden-Wurttemberg,Germany,8.84119,48.1334,Midelfort (1972)
2441,1592,1590,1500,1,NA,NA,Essex,England,United Kingdom,NA,NA,Notestein (1968)
2442,1592,1590,1500,2,NA,NA,York,England,United Kingdom,NA,NA,Notestein (1968)
2443,1592,1590,1500,1,1,NA,Stuttgart,Baden-Wurttemberg,Germany,NA,NA,Schraut and Beutter (1988)
